Lot_Bin_Wafer,part,instance,temp,date,Data,ivdd18/bit,ivdd/bit,VWL,Vwl(meas),VBL,Vbl(meas),PRG_CNT,PRG_Time,Pulse1,Pulse2,Pulse3,Pulse4,Pulse5,Pulse6,vdd
P9HK26_0J_05,P0010,6,025C,200618,0xff:,163.3013,1,0x000c,3.1069,0x000d,1.5403,0x09,20,0x00000003,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,187.5801,1,0x000c,3.1069,0x000d,1.5403,0x0b,25,0x0000000c,0x00000005,0x00000005,0x00000005,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,163.3013,1,0x000c,3.1069,0x000d,1.5403,0x0b,25,0x00000002,0x00000002,0x00000002,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,187.5801,1,0x000c,3.1069,0x000d,1.5403,0x0d,30,0x00000027,0x00000005,0x00000005,0x00000003,0x00000003,0x00000003,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,163.3013,1,0x000c,3.1069,0x000d,1.5403,0x0d,30,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,187.5801,1,0x000c,3.1069,0x000d,1.5403,0x11,40,0x00000010,0x00000005,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,163.3013,1,0x000c,3.1069,0x000d,1.5403,0x11,40,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,187.5801,1,0x000c,3.1069,0x000d,1.5403,0x18,55,0x00000009,0x00000005,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,163.3013,1,0x000c,3.1069,0x000d,1.5403,0x18,55,0x00000002,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,194.1506,1,0x000c,3.1069,0x000e,1.5381,0x09,20,0x00000014,0x00000006,0x00000006,0x00000006,0x00000006,0x00000006,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,172.6763,1,0x000c,3.1069,0x000e,1.5381,0x09,20,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,194.1506,1,0x000c,3.1069,0x000e,1.5381,0x0b,25,0x0000000c,0x00000005,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,172.6763,1,0x000c,3.1069,0x000e,1.5381,0x0b,25,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,194.1506,1,0x000c,3.1069,0x000e,1.5381,0x0d,30,0x0000001e,0x00000006,0x00000005,0x00000005,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,172.6763,1,0x000c,3.1069,0x000e,1.5381,0x0d,30,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,194.1506,1,0x000c,3.1069,0x000e,1.5381,0x11,40,0x0000000c,0x00000006,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,172.6763,1,0x000c,3.1069,0x000e,1.5381,0x11,40,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,194.1506,1,0x000c,3.1069,0x000e,1.5381,0x18,55,0x00000007,0x00000005,0x00000005,0x00000005,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,172.6763,1,0x000c,3.1069,0x000e,1.5381,0x18,55,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,189.8237,1,0x000c,3.1069,0x000f,1.5402,0x09,20,0x0000000a,0x00000005,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,176.5224,1,0x000c,3.1069,0x000f,1.5402,0x09,20,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,189.8237,1,0x000c,3.1069,0x000f,1.5402,0x0b,25,0x00000007,0x00000006,0x00000006,0x00000006,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,176.5224,1,0x000c,3.1069,0x000f,1.5402,0x0b,25,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,189.8237,1,0x000c,3.1069,0x000f,1.5402,0x0d,30,0x00000018,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,176.5224,1,0x000c,3.1069,0x000f,1.5402,0x0d,30,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,189.8237,1,0x000c,3.1069,0x000f,1.5402,0x11,40,0x0000000b,0x00000005,0x00000005,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,176.5224,1,0x000c,3.1069,0x000f,1.5402,0x11,40,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,189.8237,1,0x000c,3.1069,0x000f,1.5402,0x18,55,0x00000006,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,176.5224,1,0x000c,3.1069,0x000f,1.5402,0x18,55,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,200.8814,1,0x000c,3.1069,0x0010,1.5402,0x09,20,0x0000000c,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,178.9263,1,0x000c,3.1069,0x0010,1.5402,0x09,20,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,200.8814,1,0x000c,3.1069,0x0010,1.5402,0x0b,25,0x00000006,0x00000006,0x00000005,0x00000005,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,178.9263,1,0x000c,3.1069,0x0010,1.5402,0x0b,25,0x00000002,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,200.8814,1,0x000c,3.1069,0x0010,1.5402,0x0d,30,0x0000000d,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,178.9263,1,0x000c,3.1069,0x0010,1.5402,0x0d,30,0x00000002,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,200.8814,1,0x000c,3.1069,0x0010,1.5402,0x11,40,0x00000008,0x00000005,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,178.9263,1,0x000c,3.1069,0x0010,1.5402,0x11,40,0x00000003,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,200.8814,1,0x000c,3.1069,0x0010,1.5402,0x18,55,0x00000006,0x00000005,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,178.9263,1,0x000c,3.1069,0x0010,1.5402,0x18,55,0x00000003,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,207.8526,1,0x000c,3.1069,0x0011,1.5406,0x09,20,0x00000006,0x00000006,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,187.4199,1,0x000c,3.1069,0x0011,1.5406,0x09,20,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,207.8526,1,0x000c,3.1069,0x0011,1.5406,0x0b,25,0x00000006,0x00000006,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,187.4199,1,0x000c,3.1069,0x0011,1.5406,0x0b,25,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,207.8526,1,0x000c,3.1069,0x0011,1.5406,0x0d,30,0x0000000c,0x00000005,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,187.4199,1,0x000c,3.1069,0x0011,1.5406,0x0d,30,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,207.8526,1,0x000c,3.1069,0x0011,1.5406,0x11,40,0x00000007,0x00000006,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,187.4199,1,0x000c,3.1069,0x0011,1.5406,0x11,40,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,207.8526,1,0x000c,3.1069,0x0011,1.5406,0x18,55,0x00000005,0x00000005,0x00000005,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,187.4199,1,0x000c,3.1069,0x0011,1.5406,0x18,55,0x00000003,0x00000002,0x00000002,0x00000002,0x00000002,0x00000002,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,214.1026,1,0x000c,3.1069,0x0012,1.5406,0x09,20,0x00000005,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,182.5321,1,0x000c,3.1069,0x0012,1.5406,0x09,20,0x00000002,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,214.1026,1,0x000c,3.1069,0x0012,1.5406,0x0b,25,0x00000007,0x00000006,0x00000005,0x00000005,0x00000005,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,182.5321,1,0x000c,3.1069,0x0012,1.5406,0x0b,25,0x00000002,0x00000002,0x00000002,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,214.1026,1,0x000c,3.1069,0x0012,1.5406,0x0d,30,0x00000006,0x00000005,0x00000005,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,182.5321,1,0x000c,3.1069,0x0012,1.5406,0x0d,30,0x00000003,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,214.1026,1,0x000c,3.1069,0x0012,1.5406,0x11,40,0x00000006,0x00000005,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,182.5321,1,0x000c,3.1069,0x0012,1.5406,0x11,40,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,214.1026,1,0x000c,3.1069,0x0012,1.5406,0x18,55,0x00000006,0x00000005,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,182.5321,1,0x000c,3.1069,0x0012,1.5406,0x18,55,0x00000003,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,206.7308,1,0x000c,3.1069,0x0013,1.5413,0x09,20,0x00000006,0x00000006,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,199.1186,1,0x000c,3.1069,0x0013,1.5413,0x09,20,0x00000002,0x00000002,0x00000002,0x00000002,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,206.7308,1,0x000c,3.1069,0x0013,1.5413,0x0b,25,0x00000006,0x00000006,0x00000006,0x00000006,0x00000006,0x00000006,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,199.1186,1,0x000c,3.1069,0x0013,1.5413,0x0b,25,0x00000002,0x00000002,0x00000002,0x00000002,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,206.7308,1,0x000c,3.1069,0x0013,1.5413,0x0d,30,0x00000006,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,199.1186,1,0x000c,3.1069,0x0013,1.5413,0x0d,30,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,206.7308,1,0x000c,3.1069,0x0013,1.5413,0x11,40,0x00000006,0x00000006,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,199.1186,1,0x000c,3.1069,0x0013,1.5413,0x11,40,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,206.7308,1,0x000c,3.1069,0x0013,1.5413,0x18,55,0x00000007,0x00000006,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,199.1186,1,0x000c,3.1069,0x0013,1.5413,0x18,55,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,217.3878,1,0x000c,3.1069,0x0014,1.5406,0x09,20,0x00000006,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,205.6891,1,0x000c,3.1069,0x0014,1.5406,0x09,20,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,217.3878,1,0x000c,3.1069,0x0014,1.5406,0x0b,25,0x00000007,0x00000006,0x00000005,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,205.6891,1,0x000c,3.1069,0x0014,1.5406,0x0b,25,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,217.3878,1,0x000c,3.1069,0x0014,1.5406,0x0d,30,0x00000006,0x00000005,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,205.6891,1,0x000c,3.1069,0x0014,1.5406,0x0d,30,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,217.3878,1,0x000c,3.1069,0x0014,1.5406,0x11,40,0x00000005,0x00000005,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,205.6891,1,0x000c,3.1069,0x0014,1.5406,0x11,40,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,217.3878,1,0x000c,3.1069,0x0014,1.5406,0x18,55,0x00000006,0x00000005,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,205.6891,1,0x000c,3.1069,0x0014,1.5406,0x18,55,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,188.2211,1,0x000e,3.0898,0x000c,1.5404,0x09,20,0x0000003b,0x00000005,0x00000005,0x00000005,0x00000005,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,158.4135,1,0x000e,3.0898,0x000c,1.5404,0x09,20,0x00000003,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,188.2211,1,0x000e,3.0898,0x000c,1.5404,0x0b,25,0x0000001a,0x00000005,0x00000005,0x00000005,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,158.4135,1,0x000e,3.0898,0x000c,1.5404,0x0b,25,0x00000003,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,188.2211,1,0x000e,3.0898,0x000c,1.5404,0x0d,30,0x00000043,0x00000006,0x00000006,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,158.4135,1,0x000e,3.0898,0x000c,1.5404,0x0d,30,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,188.2211,1,0x000e,3.0898,0x000c,1.5404,0x11,40,0x00000017,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,158.4135,1,0x000e,3.0898,0x000c,1.5404,0x11,40,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,188.2211,1,0x000e,3.0898,0x000c,1.5404,0x18,55,0x00000008,0x00000006,0x00000006,0x00000006,0x00000006,0x00000006,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,158.4135,1,0x000e,3.0898,0x000c,1.5404,0x18,55,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,193.9904,1,0x000e,3.0898,0x000d,1.5403,0x09,20,0x0000001d,0x00000006,0x00000006,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,160.2564,1,0x000e,3.0898,0x000d,1.5403,0x09,20,0x00000005,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,193.9904,1,0x000e,3.0898,0x000d,1.5403,0x0b,25,0x0000000c,0x00000005,0x00000005,0x00000005,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,160.2564,1,0x000e,3.0898,0x000d,1.5403,0x0b,25,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,193.9904,1,0x000e,3.0898,0x000d,1.5403,0x0d,30,0x0000002c,0x00000005,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,160.2564,1,0x000e,3.0898,0x000d,1.5403,0x0d,30,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,193.9904,1,0x000e,3.0898,0x000d,1.5403,0x11,40,0x0000000d,0x00000005,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,160.2564,1,0x000e,3.0898,0x000d,1.5403,0x11,40,0x00000003,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,193.9904,1,0x000e,3.0898,0x000d,1.5403,0x18,55,0x00000008,0x00000005,0x00000005,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,160.2564,1,0x000e,3.0898,0x000d,1.5403,0x18,55,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,191.4263,1,0x000e,3.0898,0x000e,1.5381,0x09,20,0x00000013,0x00000005,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,170.9135,1,0x000e,3.0898,0x000e,1.5381,0x09,20,0x00000003,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,191.4263,1,0x000e,3.0898,0x000e,1.5381,0x0b,25,0x0000000b,0x00000006,0x00000006,0x00000006,0x00000006,0x00000006,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,170.9135,1,0x000e,3.0898,0x000e,1.5381,0x0b,25,0x00000002,0x00000002,0x00000002,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,191.4263,1,0x000e,3.0898,0x000e,1.5381,0x0d,30,0x0000001b,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,170.9135,1,0x000e,3.0898,0x000e,1.5381,0x0d,30,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,191.4263,1,0x000e,3.0898,0x000e,1.5381,0x11,40,0x0000000a,0x00000005,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,170.9135,1,0x000e,3.0898,0x000e,1.5381,0x11,40,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,191.4263,1,0x000e,3.0898,0x000e,1.5381,0x18,55,0x00000006,0x00000006,0x00000006,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,170.9135,1,0x000e,3.0898,0x000e,1.5381,0x18,55,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,200.6410,1,0x000e,3.0898,0x000f,1.5402,0x09,20,0x00000009,0x00000006,0x00000006,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,177.3237,1,0x000e,3.0898,0x000f,1.5402,0x09,20,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,200.6410,1,0x000e,3.0898,0x000f,1.5402,0x0b,25,0x0000000b,0x00000005,0x00000004,0x00000003,0x00000003,0x00000003,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,177.3237,1,0x000e,3.0898,0x000f,1.5402,0x0b,25,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,200.6410,1,0x000e,3.0898,0x000f,1.5402,0x0d,30,0x00000012,0x00000005,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,177.3237,1,0x000e,3.0898,0x000f,1.5402,0x0d,30,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,200.6410,1,0x000e,3.0898,0x000f,1.5402,0x11,40,0x0000000a,0x00000005,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,177.3237,1,0x000e,3.0898,0x000f,1.5402,0x11,40,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,200.6410,1,0x000e,3.0898,0x000f,1.5402,0x18,55,0x00000006,0x00000006,0x00000005,0x00000005,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,177.3237,1,0x000e,3.0898,0x000f,1.5402,0x18,55,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,203.8462,1,0x000e,3.0898,0x0010,1.5402,0x09,20,0x00000007,0x00000005,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,182.2115,1,0x000e,3.0898,0x0010,1.5402,0x09,20,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,203.8462,1,0x000e,3.0898,0x0010,1.5402,0x0b,25,0x00000008,0x00000006,0x00000006,0x00000006,0x00000006,0x00000006,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,182.2115,1,0x000e,3.0898,0x0010,1.5402,0x0b,25,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,203.8462,1,0x000e,3.0898,0x0010,1.5402,0x0d,30,0x0000000a,0x00000005,0x00000005,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,182.2115,1,0x000e,3.0898,0x0010,1.5402,0x0d,30,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,203.8462,1,0x000e,3.0898,0x0010,1.5402,0x11,40,0x00000006,0x00000005,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,182.2115,1,0x000e,3.0898,0x0010,1.5402,0x11,40,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,203.8462,1,0x000e,3.0898,0x0010,1.5402,0x18,55,0x00000007,0x00000006,0x00000006,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,182.2115,1,0x000e,3.0898,0x0010,1.5402,0x18,55,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,199.3590,1,0x000e,3.0898,0x0011,1.5406,0x09,20,0x00000006,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,181.2500,1,0x000e,3.0898,0x0011,1.5406,0x09,20,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,199.3590,1,0x000e,3.0898,0x0011,1.5406,0x0b,25,0x00000006,0x00000005,0x00000005,0x00000004,0x00000004,0x00000004,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,181.2500,1,0x000e,3.0898,0x0011,1.5406,0x0b,25,0x00000003,0x00000002,0x00000002,0x00000001,0x00000001,0x00000001,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0x00:,199.3590,1,0x000e,3.0898,0x0011,1.5406,0x0d,30,0x0000000a,0x00000005,0x00000005,0x00000005,0x00000005,0x00000005,0.8,
P9HK26_0J_05,P0010,6,025C,200618,0xff:,181.2500,1,0x000e,3.0898,0x0011,1.5406,0x0d,30,0x00000002,0x00000001,0x00000001,0x00000001,0x00000001,0x00000001,0.8,
