Lot_Bin_Wafer,part,instance,temp,date,Data,ivdd18/bit,ivdd/bit,VWL,Vwl(meas),VBL,Vbl(meas),PRG_CNT,PRG_Time,Pulse1,Pulse2,Pulse3,Pulse4,Pulse5,Pulse6,vdd
P9999_0y_X,P9988,5,85C,230410,0,190.3045,-1.2019,0x000b,10.0006,0x0015,5.0003,0x10,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,5,85C,230410,1,184.9359,1.8429,0x000b,10.0006,0x0015,5.0003,0x10,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,5,85C,230410,0,190.3045,-1.2019,0x000b,10.0006,0x0015,5.0003,0x15,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,5,85C,230410,1,184.9359,1.8429,0x000b,10.0006,0x0015,5.0003,0x15,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,5,85C,230410,0,193.1891,2.0032,0x000b,10.0006,0x0016,5.0003,0x08,20,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,5,85C,230410,1,190.3045,1.4423,0x000b,10.0006,0x0016,5.0003,0x08,20,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,5,85C,230410,0,193.1891,2.0032,0x000b,10.0006,0x0016,5.0003,0x0a,25,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,5,85C,230410,1,190.3045,1.4423,0x000b,10.0006,0x0016,5.0003,0x0a,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,5,85C,230410,0,193.1891,2.0032,0x000b,10.0006,0x0016,5.0003,0x0c,30,0x00000001,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,5,85C,230410,1,190.3045,1.4423,0x000b,10.0006,0x0016,5.0003,0x0c,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,5,85C,230410,0,193.1891,2.0032,0x000b,10.0006,0x0016,5.0003,0x10,40,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,5,85C,230410,1,190.3045,1.4423,0x000b,10.0006,0x0016,5.0003,0x10,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,5,85C,230410,0,193.1891,2.0032,0x000b,10.0006,0x0016,5.0003,0x15,55,0x00000001,0x00000001,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,5,85C,230410,1,190.3045,1.4423,0x000b,10.0006,0x0016,5.0003,0x15,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,0,179.4872,1.6026,0x0009,10.0006,0x000e,5.0003,0x07,20,0x0000001d,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,1,148.1571,2.5641,0x0009,10.0006,0x000e,5.0003,0x07,20,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,0,179.4872,1.6026,0x0009,10.0006,0x000e,5.0003,0x09,25,0x00000016,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,1,148.1571,2.5641,0x0009,10.0006,0x000e,5.0003,0x09,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,0,179.4872,1.6026,0x0009,10.0006,0x000e,5.0003,0x0b,30,0x00000012,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,1,148.1571,2.5641,0x0009,10.0006,0x000e,5.0003,0x0b,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,0,179.4872,1.6026,0x0009,10.0006,0x000e,5.0003,0x0f,40,0x00000008,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,1,148.1571,2.5641,0x0009,10.0006,0x000e,5.0003,0x0f,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,0,179.4872,1.6026,0x0009,10.0006,0x000e,5.0003,0x14,55,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,1,148.1571,2.5641,0x0009,10.0006,0x000e,5.0003,0x14,55,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,0,174.8397,2.0833,0x0009,10.0006,0x000f,5.0003,0x07,20,0x00000010,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,1,160.4167,8.0128,0x0009,10.0006,0x000f,5.0003,0x07,20,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,0,174.8397,2.0833,0x0009,10.0006,0x000f,5.0003,0x09,25,0x0000000d,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,1,160.4167,8.0128,0x0009,10.0006,0x000f,5.0003,0x09,25,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,0,174.8397,2.0833,0x0009,10.0006,0x000f,5.0003,0x0b,30,0x00000005,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,1,160.4167,8.0128,0x0009,10.0006,0x000f,5.0003,0x0b,30,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,0,174.8397,2.0833,0x0009,10.0006,0x000f,5.0003,0x0f,40,0x00000003,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,1,160.4167,8.0128,0x0009,10.0006,0x000f,5.0003,0x0f,40,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,0,174.8397,2.0833,0x0009,10.0006,0x000f,5.0003,0x14,55,0x00000002,0x00000000,0x00000000,0x00000000,0x00000000,0x00000000,0.8,
P9999_0y_X,P9988,6,85C,230410,1,160.4167,8.0128,0x0009,10.0006,0x000f,5.0003,0x14,55,0x0000000a,0x00000004,0x00000006,0x00000004,0x00000005,0x00000005,0.8,
P9999_0y_X,P9988,6,85C,230410,0,177.9648,-4.0064,0x0009,10.0006,0x0010,5.0003,0x07,20,0x00000011,0x00000008,0x00000007,0x00000006,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,169.6314,3.4455,0x0009,10.0006,0x0010,5.0003,0x07,20,0x00000008,0x00000004,0x00000003,0x00000003,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,177.9648,-4.0064,0x0009,10.0006,0x0010,5.0003,0x09,25,0x0000000a,0x00000007,0x00000007,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,169.6314,3.4455,0x0009,10.0006,0x0010,5.0003,0x09,25,0x0000000d,0x00000005,0x00000003,0x00000004,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,177.9648,-4.0064,0x0009,10.0006,0x0010,5.0003,0x0b,30,0x0000000b,0x00000006,0x00000007,0x00000008,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,169.6314,3.4455,0x0009,10.0006,0x0010,5.0003,0x0b,30,0x0000000c,0x00000004,0x00000005,0x00000003,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,177.9648,-4.0064,0x0009,10.0006,0x0010,5.0003,0x0f,40,0x0000000a,0x00000007,0x00000008,0x00000005,0x00000005,0x00000008,0.8,
P9999_0y_X,P9988,6,85C,230410,1,169.6314,3.4455,0x0009,10.0006,0x0010,5.0003,0x0f,40,0x00000008,0x00000003,0x00000003,0x00000003,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,177.9648,-4.0064,0x0009,10.0006,0x0010,5.0003,0x14,55,0x00000009,0x00000006,0x00000007,0x00000005,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,169.6314,3.4455,0x0009,10.0006,0x0010,5.0003,0x14,55,0x00000008,0x00000004,0x00000005,0x00000004,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,190.5449,1.5224,0x0009,10.0006,0x0011,5.0003,0x07,20,0x00000010,0x00000006,0x00000007,0x00000008,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,180.1282,0.6410,0x0009,10.0006,0x0011,5.0003,0x07,20,0x0000000a,0x00000003,0x00000004,0x00000004,0x00000004,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,190.5449,1.5224,0x0009,10.0006,0x0011,5.0003,0x09,25,0x0000000b,0x00000007,0x00000007,0x00000007,0x00000006,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,180.1282,0.6410,0x0009,10.0006,0x0011,5.0003,0x09,25,0x0000000a,0x00000004,0x00000003,0x00000004,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,190.5449,1.5224,0x0009,10.0006,0x0011,5.0003,0x0b,30,0x0000000a,0x00000007,0x00000006,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,180.1282,0.6410,0x0009,10.0006,0x0011,5.0003,0x0b,30,0x0000000e,0x00000005,0x00000004,0x00000003,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,190.5449,1.5224,0x0009,10.0006,0x0011,5.0003,0x0f,40,0x00000008,0x00000007,0x00000007,0x00000007,0x00000007,0x00000006,0.8,
P9999_0y_X,P9988,6,85C,230410,1,180.1282,0.6410,0x0009,10.0006,0x0011,5.0003,0x0f,40,0x00000005,0x00000003,0x00000003,0x00000004,0x00000004,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,190.5449,1.5224,0x0009,10.0006,0x0011,5.0003,0x14,55,0x00000009,0x00000007,0x00000007,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,180.1282,0.6410,0x0009,10.0006,0x0011,5.0003,0x14,55,0x0000000b,0x00000005,0x00000003,0x00000003,0x00000003,0x00000005,0.8,
P9999_0y_X,P9988,6,85C,230410,0,189.9039,2.9647,0x0009,10.0006,0x0012,5.0003,0x07,20,0x0000000b,0x00000006,0x00000006,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,185.8974,3.6058,0x0009,10.0006,0x0012,5.0003,0x07,20,0x00000008,0x00000005,0x00000004,0x00000004,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,189.9039,2.9647,0x0009,10.0006,0x0012,5.0003,0x09,25,0x0000000a,0x00000007,0x00000006,0x00000008,0x00000007,0x00000008,0.8,
P9999_0y_X,P9988,6,85C,230410,1,185.8974,3.6058,0x0009,10.0006,0x0012,5.0003,0x09,25,0x00000007,0x00000003,0x00000004,0x00000004,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,189.9039,2.9647,0x0009,10.0006,0x0012,5.0003,0x0b,30,0x00000009,0x00000006,0x00000008,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,185.8974,3.6058,0x0009,10.0006,0x0012,5.0003,0x0b,30,0x0000000d,0x00000003,0x00000003,0x00000004,0x00000005,0x00000005,0.8,
P9999_0y_X,P9988,6,85C,230410,0,189.9039,2.9647,0x0009,10.0006,0x0012,5.0003,0x0f,40,0x00000009,0x00000007,0x00000007,0x00000008,0x00000006,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,185.8974,3.6058,0x0009,10.0006,0x0012,5.0003,0x0f,40,0x0000000e,0x00000003,0x00000006,0x00000006,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,189.9039,2.9647,0x0009,10.0006,0x0012,5.0003,0x14,55,0x00000007,0x00000007,0x00000007,0x00000006,0x00000008,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,185.8974,3.6058,0x0009,10.0006,0x0012,5.0003,0x14,55,0x0000000d,0x00000003,0x00000004,0x00000004,0x00000003,0x00000008,0.8,
P9999_0y_X,P9988,6,85C,230410,0,201.3622,1.7628,0x0009,10.0006,0x0013,5.0003,0x07,20,0x0000000b,0x00000007,0x00000006,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,177.7244,6.3301,0x0009,10.0006,0x0013,5.0003,0x07,20,0x00000008,0x00000003,0x00000003,0x00000006,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,201.3622,1.7628,0x0009,10.0006,0x0013,5.0003,0x09,25,0x0000000a,0x00000007,0x00000007,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,177.7244,6.3301,0x0009,10.0006,0x0013,5.0003,0x09,25,0x00000009,0x00000003,0x00000004,0x00000005,0x00000005,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,201.3622,1.7628,0x0009,10.0006,0x0013,5.0003,0x0b,30,0x0000000a,0x00000007,0x00000006,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,177.7244,6.3301,0x0009,10.0006,0x0013,5.0003,0x0b,30,0x0000000a,0x00000004,0x00000005,0x00000003,0x00000007,0x00000005,0.8,
P9999_0y_X,P9988,6,85C,230410,0,201.3622,1.7628,0x0009,10.0006,0x0013,5.0003,0x0f,40,0x00000007,0x00000007,0x00000008,0x00000006,0x00000007,0x00000006,0.8,
P9999_0y_X,P9988,6,85C,230410,1,177.7244,6.3301,0x0009,10.0006,0x0013,5.0003,0x0f,40,0x00000008,0x00000003,0x00000005,0x00000005,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,201.3622,1.7628,0x0009,10.0006,0x0013,5.0003,0x14,55,0x00000007,0x00000005,0x00000007,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,177.7244,6.3301,0x0009,10.0006,0x0013,5.0003,0x14,55,0x00000008,0x00000005,0x00000005,0x00000005,0x00000006,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,197.7564,-2.5641,0x0009,10.0006,0x0014,5.0003,0x07,20,0x00000009,0x00000007,0x00000007,0x00000006,0x00000008,0x00000006,0.8,
P9999_0y_X,P9988,6,85C,230410,1,188.9423,1.2019,0x0009,10.0006,0x0014,5.0003,0x07,20,0x0000000a,0x00000003,0x00000004,0x00000004,0x00000003,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,0,197.7564,-2.5641,0x0009,10.0006,0x0014,5.0003,0x09,25,0x0000000a,0x00000007,0x00000008,0x00000006,0x00000007,0x00000008,0.8,
P9999_0y_X,P9988,6,85C,230410,1,188.9423,1.2019,0x0009,10.0006,0x0014,5.0003,0x09,25,0x00000009,0x00000003,0x00000004,0x00000004,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,197.7564,-2.5641,0x0009,10.0006,0x0014,5.0003,0x0b,30,0x0000000b,0x00000006,0x00000007,0x00000006,0x00000007,0x00000006,0.8,
P9999_0y_X,P9988,6,85C,230410,1,188.9423,1.2019,0x0009,10.0006,0x0014,5.0003,0x0b,30,0x0000000c,0x00000004,0x00000004,0x00000003,0x00000006,0x00000005,0.8,
P9999_0y_X,P9988,6,85C,230410,0,197.7564,-2.5641,0x0009,10.0006,0x0014,5.0003,0x0f,40,0x00000009,0x00000007,0x00000007,0x00000007,0x00000006,0x00000006,0.8,
P9999_0y_X,P9988,6,85C,230410,1,188.9423,1.2019,0x0009,10.0006,0x0014,5.0003,0x0f,40,0x00000008,0x00000005,0x00000005,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,197.7564,-2.5641,0x0009,10.0006,0x0014,5.0003,0x14,55,0x00000008,0x00000008,0x00000008,0x00000007,0x00000006,0x00000008,0.8,
P9999_0y_X,P9988,6,85C,230410,1,188.9423,1.2019,0x0009,10.0006,0x0014,5.0003,0x14,55,0x0000000a,0x00000003,0x00000005,0x00000003,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,205.9295,11.2179,0x0009,10.0006,0x0015,5.0003,0x07,20,0x00000009,0x00000007,0x00000006,0x00000007,0x00000008,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,195.3526,1.8429,0x0009,10.0006,0x0015,5.0003,0x07,20,0x00000008,0x00000005,0x00000003,0x00000003,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,205.9295,11.2179,0x0009,10.0006,0x0015,5.0003,0x09,25,0x00000009,0x00000006,0x00000007,0x00000007,0x00000007,0x00000008,0.8,
P9999_0y_X,P9988,6,85C,230410,1,195.3526,1.8429,0x0009,10.0006,0x0015,5.0003,0x09,25,0x00000008,0x00000003,0x00000004,0x00000003,0x00000006,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,205.9295,11.2179,0x0009,10.0006,0x0015,5.0003,0x0b,30,0x00000008,0x00000007,0x00000006,0x00000006,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,195.3526,1.8429,0x0009,10.0006,0x0015,5.0003,0x0b,30,0x00000011,0x00000003,0x00000003,0x00000005,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,205.9295,11.2179,0x0009,10.0006,0x0015,5.0003,0x0f,40,0x00000009,0x00000007,0x00000007,0x00000007,0x00000006,0x00000006,0.8,
P9999_0y_X,P9988,6,85C,230410,1,195.3526,1.8429,0x0009,10.0006,0x0015,5.0003,0x0f,40,0x00000007,0x00000003,0x00000005,0x00000005,0x00000005,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,205.9295,11.2179,0x0009,10.0006,0x0015,5.0003,0x14,55,0x00000009,0x00000007,0x00000006,0x00000008,0x00000008,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,195.3526,1.8429,0x0009,10.0006,0x0015,5.0003,0x14,55,0x00000009,0x00000003,0x00000004,0x00000003,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,204.5673,0.9615,0x0009,10.0006,0x0016,5.0003,0x07,20,0x0000000a,0x00000007,0x00000007,0x00000007,0x00000006,0x00000008,0.8,
P9999_0y_X,P9988,6,85C,230410,1,197.7564,-0.6410,0x0009,10.0006,0x0016,5.0003,0x07,20,0x00000009,0x00000004,0x00000004,0x00000003,0x00000004,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,204.5673,0.9615,0x0009,10.0006,0x0016,5.0003,0x09,25,0x00000008,0x00000007,0x00000006,0x00000007,0x00000005,0x00000006,0.8,
P9999_0y_X,P9988,6,85C,230410,1,197.7564,-0.6410,0x0009,10.0006,0x0016,5.0003,0x09,25,0x00000007,0x00000003,0x00000003,0x00000006,0x00000004,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,204.5673,0.9615,0x0009,10.0006,0x0016,5.0003,0x0b,30,0x00000009,0x00000006,0x00000009,0x00000008,0x00000007,0x00000005,0.8,
P9999_0y_X,P9988,6,85C,230410,1,197.7564,-0.6410,0x0009,10.0006,0x0016,5.0003,0x0b,30,0x0000000b,0x00000003,0x00000005,0x00000003,0x00000005,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,0,204.5673,0.9615,0x0009,10.0006,0x0016,5.0003,0x0f,40,0x0000000b,0x00000007,0x00000007,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,197.7564,-0.6410,0x0009,10.0006,0x0016,5.0003,0x0f,40,0x0000000b,0x00000004,0x00000003,0x00000003,0x00000003,0x00000005,0.8,
P9999_0y_X,P9988,6,85C,230410,0,204.5673,0.9615,0x0009,10.0006,0x0016,5.0003,0x14,55,0x00000009,0x00000007,0x00000007,0x00000008,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,197.7564,-0.6410,0x0009,10.0006,0x0016,5.0003,0x14,55,0x00000009,0x00000003,0x00000006,0x00000006,0x00000003,0x00000005,0.8,
P9999_0y_X,P9988,6,85C,230410,0,184.6955,-1.0417,0x000b,10.0006,0x000e,5.0003,0x07,20,0x0000001a,0x00000007,0x00000007,0x00000008,0x00000008,0x00000005,0.8,
P9999_0y_X,P9988,6,85C,230410,1,159.4551,-3.3654,0x000b,10.0006,0x000e,5.0003,0x07,20,0x00000008,0x00000004,0x00000003,0x00000004,0x00000004,0x00000005,0.8,
P9999_0y_X,P9988,6,85C,230410,0,184.6955,-1.0417,0x000b,10.0006,0x000e,5.0003,0x09,25,0x00000013,0x00000008,0x00000007,0x00000007,0x00000008,0x00000008,0.8,
P9999_0y_X,P9988,6,85C,230410,1,159.4551,-3.3654,0x000b,10.0006,0x000e,5.0003,0x09,25,0x0000000c,0x00000003,0x00000004,0x00000003,0x00000003,0x00000005,0.8,
P9999_0y_X,P9988,6,85C,230410,0,184.6955,-1.0417,0x000b,10.0006,0x000e,5.0003,0x0b,30,0x00000011,0x00000007,0x00000005,0x00000006,0x00000006,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,159.4551,-3.3654,0x000b,10.0006,0x000e,5.0003,0x0b,30,0x0000000b,0x00000004,0x00000005,0x00000003,0x00000005,0x00000005,0.8,
P9999_0y_X,P9988,6,85C,230410,0,184.6955,-1.0417,0x000b,10.0006,0x000e,5.0003,0x0f,40,0x0000000b,0x00000007,0x00000007,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,159.4551,-3.3654,0x000b,10.0006,0x000e,5.0003,0x0f,40,0x0000000a,0x00000003,0x00000003,0x00000004,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,184.6955,-1.0417,0x000b,10.0006,0x000e,5.0003,0x14,55,0x0000000b,0x00000006,0x00000006,0x00000007,0x00000006,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,159.4551,-3.3654,0x000b,10.0006,0x000e,5.0003,0x14,55,0x0000000a,0x00000004,0x00000003,0x00000003,0x00000004,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,189.9038,0.7212,0x000b,10.0006,0x000f,5.0003,0x07,20,0x00000017,0x00000007,0x00000007,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,167.4679,2.1635,0x000b,10.0006,0x000f,5.0003,0x07,20,0x00000007,0x00000003,0x00000003,0x00000006,0x00000005,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,189.9038,0.7212,0x000b,10.0006,0x000f,5.0003,0x09,25,0x0000000e,0x00000007,0x00000007,0x00000008,0x00000008,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,167.4679,2.1635,0x000b,10.0006,0x000f,5.0003,0x09,25,0x0000000d,0x00000003,0x00000004,0x00000006,0x00000003,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,189.9038,0.7212,0x000b,10.0006,0x000f,5.0003,0x0b,30,0x00000010,0x00000007,0x00000006,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,167.4679,2.1635,0x000b,10.0006,0x000f,5.0003,0x0b,30,0x0000000b,0x00000005,0x00000004,0x00000004,0x00000004,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,189.9038,0.7212,0x000b,10.0006,0x000f,5.0003,0x0f,40,0x00000009,0x00000006,0x00000007,0x00000007,0x00000007,0x00000006,0.8,
P9999_0y_X,P9988,6,85C,230410,1,167.4679,2.1635,0x000b,10.0006,0x000f,5.0003,0x0f,40,0x0000000d,0x00000004,0x00000004,0x00000005,0x00000005,0x00000005,0.8,
P9999_0y_X,P9988,6,85C,230410,0,189.9038,0.7212,0x000b,10.0006,0x000f,5.0003,0x14,55,0x00000007,0x00000007,0x00000007,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,167.4679,2.1635,0x000b,10.0006,0x000f,5.0003,0x14,55,0x0000000c,0x00000003,0x00000005,0x00000003,0x00000003,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,185.3365,-2.4840,0x000b,10.0006,0x0010,5.0003,0x07,20,0x0000000e,0x00000007,0x00000007,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,165.8654,-0.8814,0x000b,10.0006,0x0010,5.0003,0x07,20,0x0000000b,0x00000003,0x00000003,0x00000003,0x00000004,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,185.3365,-2.4840,0x000b,10.0006,0x0010,5.0003,0x09,25,0x00000008,0x00000006,0x00000007,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,165.8654,-0.8814,0x000b,10.0006,0x0010,5.0003,0x09,25,0x00000008,0x00000004,0x00000004,0x00000004,0x00000004,0x00000006,0.8,
P9999_0y_X,P9988,6,85C,230410,0,185.3365,-2.4840,0x000b,10.0006,0x0010,5.0003,0x0b,30,0x0000000e,0x00000007,0x00000007,0x00000007,0x00000008,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,165.8654,-0.8814,0x000b,10.0006,0x0010,5.0003,0x0b,30,0x00000008,0x00000003,0x00000004,0x00000004,0x00000005,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,185.3365,-2.4840,0x000b,10.0006,0x0010,5.0003,0x0f,40,0x0000000b,0x00000007,0x00000007,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,165.8654,-0.8814,0x000b,10.0006,0x0010,5.0003,0x0f,40,0x0000000d,0x00000004,0x00000004,0x00000004,0x00000004,0x00000004,0.8,
P9999_0y_X,P9988,6,85C,230410,0,185.3365,-2.4840,0x000b,10.0006,0x0010,5.0003,0x14,55,0x0000000a,0x00000007,0x00000008,0x00000007,0x00000007,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,165.8654,-0.8814,0x000b,10.0006,0x0010,5.0003,0x14,55,0x00000007,0x00000003,0x00000003,0x00000005,0x00000005,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,189.7436,-0.9615,0x000b,10.0006,0x0011,5.0003,0x07,20,0x0000000c,0x00000007,0x00000007,0x00000006,0x00000006,0x00000007,0.8,
P9999_0y_X,P9988,6,85C,230410,1,172.9167,-2.0032,0x000b,10.0006,0x0011,5.0003,0x07,20,0x00000009,0x00000003,0x00000003,0x00000003,0x00000005,0x00000003,0.8,
P9999_0y_X,P9988,6,85C,230410,0,189.7436,-0.9615,0x000b,10.0006,0x0011,5.0003,0x09,25,0x0000000c,0x00000007,0x00000007,0x00000007,0x00000007,0x00000007,0.8,
